sender_addr,recipient_addr,total_transactions,total_sent,total_received
0x0C179d1282c5E858fb20b07ef4498FB78096f24c,0x2A7AA48686EfF171D5250463E7e23A0478A7a171,7,7.000000000000001e-05,7.000000000000001e-05
0x0a71F60dF6cBd9Ea7Be5dEaDC3D3605F15cBD585,0x84B4DeF05495d6e65AA9235D540dF4288825B851,7,7.000000000000001e-05,7.000000000000001e-05
0x0f6cbF037a809cC595cb0cEa6e7eA0EA81e0B7e8,0xdf1F46326432fa1283639bC41F0e8E85007E3523,7,7.000000000000001e-05,7.000000000000001e-05
0x1070f3839e5B7a4ad2023efcBDF8dC2a38eaD431,0x92bEB116CaDD12E8bD110A02118C7D6581Eb6e9e,7,7.000000000000001e-05,7.000000000000001e-05
0x12E25BcAd451c7CCcC06EA829D3C2C850F405D2E,0x3191111286F00a412001a58d2e14ED06F3A1F2E8,7,7.000000000000001e-05,7.000000000000001e-05
0x15641195d31B5e73AA8473972461E3ef64208789,0x32bf8FA6Af18970562F5b3f9cc7F9b7BA320ada5,7,7.000000000000001e-05,7.000000000000001e-05
0x162C364Cb81f7692355d8fdC4A01EEbba5aA92Ed,0xb50eB7d748bFB85339C17ae556de0D13e19394B7,7,7.000000000000001e-05,7.000000000000001e-05
0x179456F7b2F61670b29fC364F44BB8b1599e74dC,0x00ebe35274DE232C69FaeCd45efD4717EEF9C51d,7,7.000000000000001e-05,7.000000000000001e-05
0x1829aDC92B86ca3f05c4AE572375dC8C48a86AAe,0xa900961A2131B72b3f37160C3F5032B084E93b9e,7,7.000000000000001e-05,7.000000000000001e-05
0x185B9aB405Eea611D3A88Bae3f08C21C6386E8A4,0x330c316e0d7b1485a60f497B8EE2EfDeA351e9d9,7,7.000000000000001e-05,7.000000000000001e-05
0x190C1113340fFcB906f8596857E0BB69a01E5cCd,0x63Bfe56c9eb33f7942472B07618D8c2904c04a1c,7,7.000000000000001e-05,7.000000000000001e-05
0x1992D583461C07A08761fDBb800C4716e42F3969,0x93Bf7dc467159C8F95b4959Dc933Fd3915407FE4,7,7.000000000000001e-05,7.000000000000001e-05
0x19E5d822c556F669F1Efd774217dF9F4e70b894a,0x17b8dD379c1d8D5B671d227e085Acd085a8Db59F,7,7.000000000000001e-05,7.000000000000001e-05
0x1C6b3Fd30cF3af4b3B62AfCc10e8146871f78A6D,0x376444ef82Ff320c224d4e12C9DD331D1f54D24a,7,7.000000000000001e-05,7.000000000000001e-05
0x1D08220fBB49e043c0849f9857f4C55550e0dEcE,0xf25f8aB0e28910Fe199867739EaDA979552a4A27,7,7.000000000000001e-05,7.000000000000001e-05
0x1F1b10657A093B24B48A582eeF4c0fdB1656EcF0,0xD02855C6eACB1E64294eF4033E5d1700A6f7f631,7,7.000000000000001e-05,7.000000000000001e-05
0x1b23F4d67FF5068619Ece5e7513869dF853b3d0F,0x47411224944adbCdC719c6DEd3d9fcCd80B25ACa,7,7.000000000000001e-05,7.000000000000001e-05
0x1b87214547337D6f2e2f984c1705E5749AC838ae,0xF945b245Ea6443c38C833822FBA93e3e2fe86d39,7,7.000000000000001e-05,7.000000000000001e-05
0x20DF17CF65717e8fB6c792E66B01D937030FC77A,0x3C4E4587bf95F25eF91b9D35E6e482051B0101c7,7,7.000000000000001e-05,7.000000000000001e-05
0x21331748E0f2915c4bFa8238F0C31328171a1a7D,0xD5e3F7aEB5B408227D793fA5B9eA5e05ACDEF3B8,7,7.000000000000001e-05,7.000000000000001e-05
0x237DAC4f074A81CDF030d8b7B974E920494B0A19,0xAef8C1CB18442b9C8fE0dd7C571FA123396dDD59,7,7.000000000000001e-05,7.000000000000001e-05
0x237b0EF699e3A254e4f4751336478fFbecEbcb3F,0x5B0e2A9126eE1037513810FF8780f3Dd2Ab87A6d,7,7.000000000000001e-05,7.000000000000001e-05
0x2425FD150fef14BDB1Ae57DE6C3402fA2bEef39C,0x6418aAe530AD837fa5A9d73C6800C979a96AAEa6,7,7.000000000000001e-05,7.000000000000001e-05
0x25BEFBCb5F6f03d125C04ad258ac221BAdd85570,0x624A1864f369c20CA86427714E70cb0A9323690D,7,7.000000000000001e-05,7.000000000000001e-05
0x2732668bE4b34DF48A3926cCA6dadE9A76E214f4,0x6D1A9c7AB5caa20Fc93e81Fde005EA90d703F06F,7,7.000000000000001e-05,7.000000000000001e-05
0x27c5734E5C6EE6c034AbFe52E532631960119439,0x831520F8619A2589c31d076D57d2c007D0c2E1EE,7,7.000000000000001e-05,7.000000000000001e-05
0x2857C41F929BE476cA63E3BbcB9B6519a6BA2d62,0x398dE9056De35A13C80D28899dF6FBefaB66A0ee,7,7.000000000000001e-05,7.000000000000001e-05
0x2886f595cCacd21F2ecA4Fb39E6585d52FeB9c9e,0x4F945a8A38470c8919871992eA24e77d3eAebaE8,7,7.000000000000001e-05,7.000000000000001e-05
0x2A3eE1269456e605dd1a93c39967a00B66964b40,0x8640868968d73A908700dE4185C590765532eEF7,7,7.000000000000001e-05,7.000000000000001e-05
0x2E020E427C0879880812286eD6cA7692Fe679869,0x8ebf3ddcE1F52cE7da91D8E94EB794CEa3EE37DC,7,7.000000000000001e-05,7.000000000000001e-05
0x2FBAe5493f21A33f9972882E151e53F07C500d8d,0xFd80F40ceED6dE5Ab0487dB08fc7631EDca9e1A7,7,7.000000000000001e-05,7.000000000000001e-05
0x2a8474f18123d0271619C25dfbEFf7592ff2f0b5,0xa2ba0D6E6da2c8946AC88b4eeBa44C8cFcDC5De4,7,7.000000000000001e-05,7.000000000000001e-05
0x2fA20d57985aF481A6f5225B99dC7abD4b0F730B,0x3539D2340E02D2d35c6AC87ACF8EF02A9632F415,7,7.000000000000001e-05,7.000000000000001e-05
0x3028d285A3C5E1240aAD386D002A8051195FaeC9,0x10293684B2961f4c3f46B66ac37e4812eaCb5696,7,7.000000000000001e-05,7.000000000000001e-05
0x31258A0cA33b8ECFF1bD61ff300b8893511Acee7,0xbBc1D69c9925AC1D8b787e96Fc641906A845CB60,7,7.000000000000001e-05,7.000000000000001e-05
0x337eC9407d4e5458B88E0AB6D9224611F34d4c12,0xc70477077d9632Af78E5B7ACA89ebf352c0cdE29,7,7.000000000000001e-05,7.000000000000001e-05
0x344FBcdfa3e31BAeBD5af1EeEbcDe473dA282f3c,0x9A1FeD53f040f3eBcaAE36b218efC7BD96AE7079,7,7.000000000000001e-05,7.000000000000001e-05
0x34BbBCadA1b7C11A65a2b44dEcBfAc76e2343E6F,0x540F74DB34940a9090C615f0a41d3528B2826a15,7,7.000000000000001e-05,7.000000000000001e-05
0x3552478E60563D7c70c8e351Fa3f374bCBfd265a,0xe1B644a32c341DCB7e70F2933D97A2D2755924a3,7,7.000000000000001e-05,7.000000000000001e-05
0x3569Ef6e61d186055A225Cc8CB1a82517441F51B,0x7f392C42be7CcF6335B26305cA77d0B1458199BF,7,7.000000000000001e-05,7.000000000000001e-05
0x3575D2156C59B815b5018b296A89e146B6029A76,0xe8A66EAa5F944722b995Eb996656c1B7F8B0EBF7,7,7.000000000000001e-05,7.000000000000001e-05
0x37bFD9A92afB6c8147D815E3F71518677d2b9a5e,0x48c1298a95AF9Cbd35Bda7Ca4cEa20D3029853d8,7,7.000000000000001e-05,7.000000000000001e-05
0x3A8291F654eB1F14e531D07464771dAB5c59872b,0xc98E00BeedfA9675D7aE7B9Dcbb5F0AB6eb6CE72,7,7.000000000000001e-05,7.000000000000001e-05
0x3FAFc5a6F7eE166c7AF10A40224D247Eb8766592,0x562B48AF4205E074eD6c10c04a62C4b885dA33c7,7,7.000000000000001e-05,7.000000000000001e-05
0x3aC7be4342c4574cf3180980cd747917F0ddE285,0x2c91C5BfD7F5aBaf26C4FabF85F99Ca754cFeac0,7,7.000000000000001e-05,7.000000000000001e-05
0x3c3CB89fA8517D7b774f4b752A0691c95BE30298,0xe20144f3D89309BAfF33D0A3e8AbcF0b297E35ac,7,7.000000000000001e-05,7.000000000000001e-05
0x3dEc97c46a56e29B041E59B351BFCEed3B07a76E,0x6888e0CE589782BdAF56e05295aF47DdCa4221B3,7,7.000000000000001e-05,7.000000000000001e-05
0x3fcd699811761e376EA9127973DcF91EA08Dfd1f,0x8137c0104970d6D280aAE18E0Fe46Bf4c21D3C2c,7,7.000000000000001e-05,7.000000000000001e-05
0x41c7B6A5074dD0e6aca0a84Dc6234d9a6bb30dA5,0x7C3528543378d0807b439bf463875faE129b13c3,7,7.000000000000001e-05,7.000000000000001e-05
0x43775b0C42B6773c0Ba6a4ABa6D5e0220AA4Deb7,0x4c60653b4D0Eeaae23aF8a949F01e910a9c1BDA1,7,7.000000000000001e-05,7.000000000000001e-05
0x447325F024515948bBE27C294fCe0C63B04e1c3a,0x605ecAEeB77b0743e15f50A247d980c3D65015de,7,7.000000000000001e-05,7.000000000000001e-05
0x457c6958e2Ac864005A11AE265c6524012D444e2,0x031C6ac3de538b8c437900Ba75d851115c4976F0,7,7.000000000000001e-05,7.000000000000001e-05
0x46273323087BCdCe1F14D26127D51CFfE23E6aDf,0x747C79E1dDAAeE3DDEdCcDE882aA88D093b1c630,7,7.000000000000001e-05,7.000000000000001e-05
0x4631f38d274792E433Ac990CBf2E131558d14b60,0x4c86De38E2fc62458d53D00b112b60d09DE74B1D,7,7.000000000000001e-05,7.000000000000001e-05
0x46520400c33c48617D4e839b3F6383D90F197cD8,0x3AC4c1D9a642EC476313053Ae7d380141f7474c2,7,7.000000000000001e-05,7.000000000000001e-05
0x471C8C8c13077C1c7Da13C6c977f3ec431F650BB,0x54CA1126F69dF2Fb4C3B4E8d51FD31E91D8d7E8F,7,7.000000000000001e-05,7.000000000000001e-05
0x47E2dbe833CA87bf65ED18fbb277516811116481,0xE769702554be14830527011478A61628CFf45964,7,7.000000000000001e-05,7.000000000000001e-05
0x4898653dAd17bDfF2BCF72942faA72d6f7678a65,0x025eE20F303f8DE1A273aA629D3FaCbFA0A67712,7,7.000000000000001e-05,7.000000000000001e-05
0x4E0de06Acf9EbAA6a1E7d2e0814F99EA0F85d4aa,0x1483ccD68966E538161592D03017BF36c01DBD61,7,7.000000000000001e-05,7.000000000000001e-05
0x4c3FE83f9bc2f5A9ECd33Cb6BfDeA46654eB8FE4,0x4299329166A952934854D918b900894e1c536Bd9,7,7.000000000000001e-05,7.000000000000001e-05
0x4c664e2F36015a6fec2824aD89f82da5AAF2C09e,0x5f65ECFBd622aF17b31A19b0c3a30EBD7B30e15A,7,7.000000000000001e-05,7.000000000000001e-05
0x4e002a9D4f2830989FED40cEda4cF18bab1255DE,0xaBA3d0DeCf432a17f3dea01a04b0AD0630810f80,7,7.000000000000001e-05,7.000000000000001e-05
0x5051F63195e9D81c44C8A3261b2f09196A4692b6,0x2918463827DdeC6574F006d3EaA44c469F791CE3,7,7.000000000000001e-05,7.000000000000001e-05
0x538f58435FBe216a97E7018E5E8696CcB771Aa8d,0xb1D2f2626b0Ef097c2485c0057B5f58A120c5FAa,7,7.000000000000001e-05,7.000000000000001e-05
0x548dA144963bF7080d887661509532591800011c,0x77b74A24fa5038c5A77BDb72579b1064261D2018,7,7.000000000000001e-05,7.000000000000001e-05
0x54986A791A72Dc8C901c9be19C59637475744022,0x0211c79e399BD4A6077a3A0893E6e6252c3864B1,7,7.000000000000001e-05,7.000000000000001e-05
0x56D547f6e63b298571eaf24eCE821319f8820c5C,0x18ADa6E7aC7Aab4091E9cf1bA20Bb5A056c57cd1,7,7.000000000000001e-05,7.000000000000001e-05
0x591a80105fA03653CaB24D5A42Ed4247097fcEbC,0xD391e0005eF0C96D7E2e5DdE485b95888D23E243,7,7.000000000000001e-05,7.000000000000001e-05
0x5B5Bb1dc0DE11b9596E10e2BD704d0f64795e17e,0x0B93484b9b4805C30CED1e2b149826309AeF804c,7,7.000000000000001e-05,7.000000000000001e-05
0x5C160cee37a77F23F8Ffa85F237FDe1316a30B9f,0xA1f28D83eC7cFbF0269B649BcCA2493e335F73f4,7,7.000000000000001e-05,7.000000000000001e-05
0x5C6e5D1C3E43b75b1A63b6e44B1c8C685f8Dbb8A,0x271EC58d9e3aEfee17717AE919C24c3ec33344C3,7,7.000000000000001e-05,7.000000000000001e-05
0x5F70Aa81626BeF007ECAF6d22c76d2362fA65760,0x881014eBdF5603D28663398ff011306A23992174,7,7.000000000000001e-05,7.000000000000001e-05
0x5F8B1142c02E6866376542344fFB81C25f30B226,0xa130aEE6325a91EAF88726aD0653Cbd3Df645750,7,7.000000000000001e-05,7.000000000000001e-05
0x5FDdA9Ba29C29131Dd5f84d12733977b9d66F59d,0x7cc872cD674a79E1aCff5fC51ADD6296B392e4Ad,7,7.000000000000001e-05,7.000000000000001e-05
0x5cD7389cBd95E60A45318073b46fF19AC18a39F9,0x1fCe0Cbb1a0f33DeD9ede42fEB020Aa1b8b96aFD,7,7.000000000000001e-05,7.000000000000001e-05
0x5f5eb5FD9d0303556551D6aebb755EFd339E1c66,0xFBFAca403443B560f38d7b6214Ae20BDe83A17CC,7,7.000000000000001e-05,7.000000000000001e-05
0x60A3c22acF48a3AD32405FCF67cf3C91071B91B9,0xAE222eccF251b9a4a22DB756095808bC773e85BF,7,7.000000000000001e-05,7.000000000000001e-05
0x60B594f81c7409db30bb8F6828084bBEdd581C62,0x3E42e2ed278F9EA776AB8Eb2B43169eE64BF46c9,7,7.000000000000001e-05,7.000000000000001e-05
0x61f28e10e4c41a4183AAd5f6a77c1cdBE16A9d1c,0x680ca637e4e3Fe60a994D2270D707b54177870c8,7,7.000000000000001e-05,7.000000000000001e-05
0x63DBb6060E92C06ed5c1161E7672f0C2B0f5Aa64,0x7618d4fc884498A95B3947128135CFD29BF6c7a9,7,7.000000000000001e-05,7.000000000000001e-05
0x64Bf486f3A1f90A6C595cbd02C210E37D8F8a532,0xD0881Af5D8192A3dA015897B21EB737Ea0206247,7,7.000000000000001e-05,7.000000000000001e-05
0x656B1395586030b6CeAb850d9ee11766403736C5,0xC74905096cFA1cC401335eA5E8A6dA37341643aE,7,7.000000000000001e-05,7.000000000000001e-05
0x65D9Aa38E79201e1BB24634Baa86B0Db4C00665e,0x05267de552cE9060AACE6CdAd5D1d03f157aFEAF,7,7.000000000000001e-05,7.000000000000001e-05
0x65c651DDFFcC2744CFF1606A7319FbB2F58B8DeB,0x804FC305e00E562D0e6De8A3D0500C7354428Fcb,7,7.000000000000001e-05,7.000000000000001e-05
0x67366e349557DbFa893A7Ff9d912262854619735,0x855e84BB140A93E6c365f54A8Fb1353CC16f91EE,7,7.000000000000001e-05,7.000000000000001e-05
0x68D7bB9Db9eCff472bE27d764895c91c7f37bc7B,0x008a96531891ff72EC6C70584ffAE03A16794fe6,7,7.000000000000001e-05,7.000000000000001e-05
0x6C29FaaA39B1F05736701d7E77F3b3Ee056f0aF2,0x85946f029fE020a5f86Bc79Bf15770EBbcDc20BC,7,7.000000000000001e-05,7.000000000000001e-05
0x6D0d94589787f6cf256247466C24d95775F6cc43,0xB37b898F8bEE54681b943C7DbF3227e2835c4EA5,7,7.000000000000001e-05,7.000000000000001e-05
0x6D1E6AAc04Be0C63AD75fADE532190421D8F5f0d,0x7fA9AFc4483E1869325A45e1dC9Edf3820fA54a1,7,7.000000000000001e-05,7.000000000000001e-05
0x6E4D5326EC1f93a4137542C597ccc1104b300DF2,0x8710B6D0777Db86e8628A63D50C71287bAb0C151,7,7.000000000000001e-05,7.000000000000001e-05
0x6E85706e9e1510abE57015C82Cfcaa6603b9EC2D,0xC67155D3d7Ca935736bfC5cb8146F832cB84FB7e,7,7.000000000000001e-05,7.000000000000001e-05
0x6F96a70017264c8dc9e8e74E229C221661690Cd5,0x1CcA8467938229Cfc77cdeEAA308b06532AF4D5e,7,7.000000000000001e-05,7.000000000000001e-05
0x6d8CE33676153BdF2CDB0eB20a70FE3FefAadEE2,0x4c1c93ad6eC2248A1865a2e20Cc168c2538F4318,7,7.000000000000001e-05,7.000000000000001e-05
0x6eACF768B5748fE8148c5d6Acb3c0D040488D1bf,0x7103a00A6F9594Aa4c3008ece598D7EEd3890951,7,7.000000000000001e-05,7.000000000000001e-05
0x6ea508b57E427fdC1DdA24ecc63Cf00bcE6794dc,0x0Cd774bF46fAA527795a295B6F9b4aee0495C129,7,7.000000000000001e-05,7.000000000000001e-05
0x6eb7FE9fa93D7Ae74f557BC4D26123E5004Cf067,0x32c694d8a4e60C26725Bde4ec06551a6f4298a65,7,7.000000000000001e-05,7.000000000000001e-05
0x6f05299CCFF53A928b7E528a11274b93d1661f01,0x8d392B93d56c161741a61Bf233660EC15E472A42,7,7.000000000000001e-05,7.000000000000001e-05
0x6fBc44D22Cab2f9DbA6c553B2Ff30340B5a621E9,0x0b8987AbAD0d6d16048864b7eCda38ed81013a16,7,7.000000000000001e-05,7.000000000000001e-05
0x70Bf4A234618F56499375e5788D8440CD0AEF775,0x19987957ed0314c2B8ac92B65D7b8a5Df0bff0c9,7,7.000000000000001e-05,7.000000000000001e-05
0x712673CAe642eAf21A6dCC02D4FB5D0c47aFeA03,0xB1FFFE3bc7146B75CC00DFF1CD3cD7662E417D9A,7,7.000000000000001e-05,7.000000000000001e-05
0x73Eb2e4FFCD675425477A4A5130FA25D756edC62,0x5Af25E84E021C53f80e2782cFC8397D7395147B6,7,7.000000000000001e-05,7.000000000000001e-05
0x73b1e216ad2AfBbaC5E6b1bc61bfbCb5Ad112E16,0xD1487d732eC45573883703e6243bf2dB2C8F1e4a,7,7.000000000000001e-05,7.000000000000001e-05
0x75fe88f91cAC6694968b55D66E77B564c26D884d,0xDFF244e5C2Ba66DF2769690391a5dB8eE3eace03,7,7.000000000000001e-05,7.000000000000001e-05
0x7642Db6FdA5C8140eCBD8B1a448d3dF0F0f6504C,0x3cd21c6DF114A6e6c3cd84BaA79E61fb460C8212,7,7.000000000000001e-05,7.000000000000001e-05
0x7703Ad85971A9e6cd633fc516D547572520eF95b,0xaFfB38EBF510D5a46081Dc2aeC561976EbE8f740,7,7.000000000000001e-05,7.000000000000001e-05
0x777A08C76D608cF4AA0522Beb46d7Bb4E9f4ae75,0x6083A668424E036CF16DaE6ab9B60c795f841536,7,7.000000000000001e-05,7.000000000000001e-05
0x78813a06C0388fd15ba3f936BdeC4EBBb35a39f4,0x31C1CcEBAC2281E55eF2399F7fCE70E9E6A224e6,7,7.000000000000001e-05,7.000000000000001e-05
0x799B1f340E9e3bb0E47aC2d430ADE382ADBcC91D,0x32086f011DB61bEE918CcEf9Ca1ccA973dD10E72,7,7.000000000000001e-05,7.000000000000001e-05
0x7A62EC9FaEd17DcBe8CC99FFcb99684137d628d8,0xF9ABeD65463FE7BEcA6d034b2A387a91D43af205,7,7.000000000000001e-05,7.000000000000001e-05
0x7A64EAc5c4df36D3D91A14C6976073d1B45bF8FA,0x5087646645d7211DAe7765BaBCd65CD377adc9f1,7,7.000000000000001e-05,7.000000000000001e-05
0x7bd77CcB9920acd4cE618f2b643157Dd028757d2,0x4349F5f75443785bad522BA7D5ad27E76d59286f,7,7.000000000000001e-05,7.000000000000001e-05
0x7e5f23Bbf3d0589Ff25508784324202105EDc8f1,0xB1261AcCB7b4b0fa1E53E7Dd6707e225312f81A6,7,7.000000000000001e-05,7.000000000000001e-05
0x80213eb33bB28544EF041c048FF0669513b886c2,0x17840e2F46eBa85C4dcD262AdA137a4D9D396a3c,7,7.000000000000001e-05,7.000000000000001e-05
0x802B4bcd064dbdccb09e5056075AC2d68f4aE2A4,0xc02bc5DEf988F2695cc821753F1F152757cdd874,7,7.000000000000001e-05,7.000000000000001e-05
0x8083F019785958cD6bF71948733A65085E11804f,0x9B1dC2e41657507EA9b9F4357eC42d992fA263A2,7,7.000000000000001e-05,7.000000000000001e-05
0x820882f881D8BfA901741D7e2c421AC14A6f715F,0x3c84104bDbC93ddEFEbFd663dBe58f9C95732Dd4,7,7.000000000000001e-05,7.000000000000001e-05
0x82c42702c5e823d004aE69bf29575461fC92822A,0x7365bb975E2f46c99C5f31923AEdbcB9B8dAE1D2,7,7.000000000000001e-05,7.000000000000001e-05
0x8336a2eEeC721C9dDBB9f7DD4927FC7eb9379278,0x3239FFEd16E5000B3D8aF9B2d21e87B7D1C69f83,7,7.000000000000001e-05,7.000000000000001e-05
0x83D2f49bE506689AF0579e6E9F6E7c572E5c92Ac,0x3E76867B84d755b98275fdA9cad3F6b49D1fC079,7,7.000000000000001e-05,7.000000000000001e-05
0x8504Cf6e28C1363881ea56ecE8760DD94Aede53f,0x7F6d14A9C742d54049805B47526406608eeAe88f,7,7.000000000000001e-05,7.000000000000001e-05
0x88DE5ebbf3cdF571511375706CC7db9E665dB6B4,0x0eB3B42e8Ddd69354Ed34f178cbF194e3411b59f,7,7.000000000000001e-05,7.000000000000001e-05
0x88e154C1e7f8fc446A265471289f91F9000D6876,0xB8Dc29A9Fb0404f50A155DCeAE8EdaB3e711957c,7,7.000000000000001e-05,7.000000000000001e-05
0x892BCe7c3b26763A069EdeCD53486C66cfE4cbA1,0xb4e4498701B1194818989df77D3a18741cEdd3B5,7,7.000000000000001e-05,7.000000000000001e-05
0x89CD3DFa10b55753AB1909689F97Ff1214ab2031,0x5d8065c5A59AeCbf9fB4373421724Cde5c5Cf8c8,7,7.000000000000001e-05,7.000000000000001e-05
0x8B49a07614FCbb41A0b5b4634e72A3B707BF809b,0x5463f76D2660C28De016b1F6A63ba8fF61b71E26,7,7.000000000000001e-05,7.000000000000001e-05
0x8C4Ae784b95ae28649532d6eE5Cc9Cb425d39272,0x9515637B206Ea09f5aeADB26A4ab2B599A9170E8,7,7.000000000000001e-05,7.000000000000001e-05
0x8E1B0a41092E1F1Da5158C6477E451DeFceAB251,0xC5BE06160846626B0E0523cC12A4bA02C731a778,7,7.000000000000001e-05,7.000000000000001e-05
0x8aF3c24bC03fC4f0D47ED96AFFA5f0fe3173f67a,0xC8C612253aca96A2df862474a9F6E93DED599350,7,7.000000000000001e-05,7.000000000000001e-05
0x8b38491368FBd4E1aE78668633157F245e25834A,0x6B4667EfA775b924a70eF2eB9896bE08B93F8e95,7,7.000000000000001e-05,7.000000000000001e-05
0x8b6c37CB622D7bcc0bE84D2C161D17C45708C136,0x1d7dD671aa07f9Da4a1a63d7bCF5477F79BD681f,7,7.000000000000001e-05,7.000000000000001e-05
0x8d882e2705bc14736BC4a02B216571Cd14259cCC,0xa1DE4DE1d75FEa7979F51b6Cc5Ee896C18a6a170,7,7.000000000000001e-05,7.000000000000001e-05
0x9045dA9b0A711E27Af2ef15520C14cdEc7fa19df,0xd2c43D5d99F172da2362da42D6c2a56c75D2B8Bc,7,7.000000000000001e-05,7.000000000000001e-05
0x919356AA1D6BfA8238414c7359642ffA05fF5C86,0x65c2Eb6a1f8fBa634510A578bAad4B66913A52a8,7,7.000000000000001e-05,7.000000000000001e-05
0x94E3111af620C8b198154d0150c0fD2f4207d66d,0x09a7E3C6008b3F79A8e6E1aaE265CC3A1D04d9Cd,7,7.000000000000001e-05,7.000000000000001e-05
0x95314A5890C27523eC43E51036F3591164934591,0x4F242d3525a3f1d4484E0B3f7Bb7B2cE94552d5b,7,7.000000000000001e-05,7.000000000000001e-05
0x96a652600cea100622fdAFF13fBba5a2366a6668,0xCC5d4479C23c9aBAc497455EBB940F03dA15c76f,7,7.000000000000001e-05,7.000000000000001e-05
0x977aD2aC5aa22188A885c33575E8707C7c25069B,0x07c84e37a947A7CA267a710d1903312b2be58FB2,7,7.000000000000001e-05,7.000000000000001e-05
0x97c818E84106645B0e7e19d37D4AD117A76d0b88,0x4825a8dBEEB6E776A7B562295064F6Cd0BED0acE,7,7.000000000000001e-05,7.000000000000001e-05
0x990a8C9545054bd7cf696b7D306109165875abeD,0x1893C30a84f164fD85582ab41a365708e76978De,7,7.000000000000001e-05,7.000000000000001e-05
0x993ac764A653CeeA19E8595AA32bE16f357AbEAB,0xf872A8cf2A2c89bCe8514ACFfa75D95de166099B,7,7.000000000000001e-05,7.000000000000001e-05
0x9B7364D981d6e846C2Bcf5284dbA947B2dE06d1b,0xa4545C30eED3e3bEE95bdBCA17C6FB977b68Eb59,7,7.000000000000001e-05,7.000000000000001e-05
0x9E7679C13100954a6F591b55E6B060b7adfA11F6,0xB1A876500018D5b7c9d6EFBF5A7B2331c331a88c,7,7.000000000000001e-05,7.000000000000001e-05
0xA20388A080Fa7a40994Eb59dd34fB436688f375A,0xdF84bc221Bc752B3f9C87E21c1373a64BDD3C8b6,7,7.000000000000001e-05,7.000000000000001e-05
0xA38CC3aF720904FFF4CB15B1e72724936b67bD9f,0xe1E1391e5f4b49d43836cbd0e3cBDc2698079D67,7,7.000000000000001e-05,7.000000000000001e-05
0xA688C46C4B3523D81c4B1C1E07D41Bb37f1fed07,0x9ff2713c492E96C6d2D0023c5c62a58cD762Ca91,7,7.000000000000001e-05,7.000000000000001e-05
0xA9E4100fd5eEAB9380E6BCC7fF8D3778BEafBaD4,0x8D73916b32eA1125c6f4dd5aEc563a98695aa58b,7,7.000000000000001e-05,7.000000000000001e-05
0xAADC19Ac8D7fB1bf46fc9b88959DA4afEE81315D,0x88a7b85dcA56a97Abe1F9C08fdba0B0746402a70,7,7.000000000000001e-05,7.000000000000001e-05
0xAB4d20Cea912a330da8BB9e21578e360B3E722EB,0x027fdEC9a9cf473Ed326A13b58c4ee6d9D7786E2,7,7.000000000000001e-05,7.000000000000001e-05
0xAF3Ee43B212a0220D8A2991B970d3f5a07C19BbC,0x5CDB0994B244D8B4e0BEe102F3A591FF2FfDF4f8,7,7.000000000000001e-05,7.000000000000001e-05
0xB6312ff82604aC7038fc9Aa9164121a1732bed02,0x764Ac8Cd991720d65719255b59B64E66A0A70632,7,7.000000000000001e-05,7.000000000000001e-05
0xB67c36f7e18DcF181584c710e90D1cb5F3Cfba32,0xBd95fB004Fbc660936aE64Af38D9e82776A8Cb1E,7,7.000000000000001e-05,7.000000000000001e-05
0xB6D1D6F3EBF228e4a617ed4DaD6291d08D6fF8C3,0xd0C17D1b3Cac8e9032288EE55BD8B0Ca6C3E21A9,7,7.000000000000001e-05,7.000000000000001e-05
0xBB60BCcb56aDe861c9F55375D55BCe3b3D526604,0x9365a417d8b2757F2a39aAb063349967a1Fa613d,7,7.000000000000001e-05,7.000000000000001e-05
0xBeFE2afd6449161F462307667847204fe752cf60,0x2BBBBf380A6BacAE7554e2c6023e63260a00E551,7,7.000000000000001e-05,7.000000000000001e-05
0xC254Fa5D82917d0c75530ADE0b35ec61C888748C,0xFb2993152718438f822deE111F07Ef1aF9735e31,7,7.000000000000001e-05,7.000000000000001e-05
0xC2Ce85d1801D65d064f27A0F52Bad44Cc0f1A703,0x27fd7A997EF57A549c0CE6b3fb765D6d2e35B709,7,7.000000000000001e-05,7.000000000000001e-05
0xC4E4a56e6213cd5bA47267B12C9a67c4Bb8DF358,0x3f763e92422405126CCC2686853D815abB567C27,7,7.000000000000001e-05,7.000000000000001e-05
0xCCf836B50E36D625B04DbaadcF5E3bF0dB88379E,0xadB0E3B246578e41595c47A7f3F6cF064dd5a34e,7,7.000000000000001e-05,7.000000000000001e-05
0xCe69e09e7104F3DAf99c709542e776edC236287a,0xA7f1922e13E66933eb67AE03fbCb2483ED8110aa,7,7.000000000000001e-05,7.000000000000001e-05
0xCfceC81C16a8ef954C07a8F73E3DA913259D2aAc,0x0961aF61a4a9E7DdEDd97f4834548Dc5a6360ae8,7,7.000000000000001e-05,7.000000000000001e-05
0xD1688bBe41C7684081716e1E00Ed962F88FF026a,0x1388d1390d3cB735d2FE103f97C8374Bcb9233Cd,7,7.000000000000001e-05,7.000000000000001e-05
0xD3727ED3F81462c51929565179d2AcC7BBaAa2B0,0x9D9d589392CC57Aa3F0b8a2d2DAd171820A14CC0,7,7.000000000000001e-05,7.000000000000001e-05
0xD4937b2F698E1e47aB33B352BceFf99CBBd04895,0xF0A2eF27A9d9dAF06849E705a7A238bc2a24E0c7,7,7.000000000000001e-05,7.000000000000001e-05
